City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
356,port blair,11.6667,92.75,26.02,94,100,1.03,IN,1722716615
357,santa marta,11.2408,-74.199,32.16,68,40,4.12,CO,1722716388
358,as sulayyil,20.4607,45.5779,37.14,15,100,2.85,SA,1722716617
359,kitami,43.8031,143.8908,21.02,97,38,1.42,JP,1722716618
360,qarauyl,48.9451,79.255,20.44,61,31,2.59,KZ,1722716619
361,harsin,34.2721,47.5861,25.45,23,0,1.38,IR,1722716620
362,horta,38.5333,-28.6333,25.8,83,20,4.63,PT,1722716622
363,midland,31.9974,-102.0779,36.94,26,40,3.09,US,1722716623
364,laurel,39.0993,-76.8483,35.33,57,0,6.69,US,1722716431
365,shima,24.4478,117.8111,28.01,89,39,0.46,CN,1722716625
366,usogorsk,63.4106,48.6872,15.45,93,95,2.73,RU,1722716626
367,tekeli,44.83,78.8239,20.63,37,0,4.56,KZ,1722716627
368,paita,-5.0892,-81.1144,20.63,71,52,7.07,PE,1722716628
369,lawrenceburg,38.0373,-84.8966,29.94,66,40,4.63,US,1722716630
370,sao jose da coroa grande,-8.8978,-35.1478,23.81,82,52,6.11,BR,1722716631
371,merritt,50.1123,-120.7942,32.96,24,0,1.34,CA,1722716632
372,swakopmund,-22.6833,14.5333,13.32,86,2,1.34,NA,1722716428
373,kourou,5.1552,-52.6478,27.03,81,87,3.04,GF,1722716395
374,tongchuanshi,35.0806,109.0897,23.47,77,100,1.09,CN,1722716635
375,mukalla,14.5425,49.1242,29.78,65,97,1.87,YE,1722716637
376,minas de marcona,-15.2119,-75.1103,17.35,55,0,7.34,PE,1722716638
377,de aar,-30.6497,24.0123,14.66,20,63,3.72,ZA,1722716639
378,fort stockton,30.894,-102.8793,38.03,20,0,4.63,US,1722716640
379,kaduy,59.2,37.15,15.41,86,31,1.17,RU,1722716641
380,poli,-3.3333,36.8,13.04,86,38,0.87,TZ,1722716642
381,novoazovs'k,47.1139,38.086,24.67,62,1,2.75,UA,1722716643
382,gebeit,21.0667,36.3167,26.66,56,62,1.39,SD,1722716645
383,shiyan,32.6475,110.7781,25.65,94,100,1.08,CN,1722716646
384,lata,40.1629,-8.3327,18.93,76,0,1.5,PT,1722716647
385,lake munmorah,-33.1936,151.5719,6.94,93,95,2.41,AU,1722716648
386,las tablas,7.7667,-80.2833,28.75,74,100,2.51,PA,1722716649
387,brezina,33.0989,1.2608,34.77,13,12,5.61,DZ,1722716650
388,darwin,-12.4611,130.8418,21.99,83,98,1.34,AU,1722716102
389,quellon,-43.1167,-73.6167,8.24,83,100,3.45,CL,1722716653
390,kill devil hills,36.0307,-75.676,31.66,72,0,8.75,US,1722716562
391,kolwezi,-10.7148,25.4667,18.99,30,16,1.97,CD,1722716655
392,broome,42.2506,-75.833,26.87,74,75,2.06,US,1722716656
393,sorong,-0.8833,131.25,25.31,88,90,3.01,ID,1722716657
394,sao vicente,-23.9631,-46.3919,32.1,83,0,1.54,BR,1722716658
395,molchanovo,57.5817,83.7692,20.06,71,66,3.34,RU,1722716474
396,severo-yeniseyskiy,60.3725,93.0408,10.82,79,24,1.22,RU,1722716661
397,lockwood,45.8191,-108.4149,35.79,23,75,6.17,US,1722716662
398,jacksonville,30.3322,-81.6556,34.14,66,75,7.2,US,1722715807
399,al hasakah,36.5024,40.7477,32.17,15,0,6.59,SY,1722716664
400,effium,6.6292,8.0593,24.8,82,100,2.95,NG,1722716665
401,katsuura,35.1333,140.3,23.92,90,16,1.65,JP,1722716667
402,salamanca,40.8333,-6.0,27.22,29,0,3.45,ES,1722716668
403,bamora,24.0552,78.0909,24.05,96,100,4.47,IN,1722716669
404,vilyuysk,63.7553,121.6247,10.64,62,0,1.54,RU,1722716670
405,boguchany,58.3814,97.4531,11.12,90,0,0.99,RU,1722716671
406,namibe,-15.1961,12.1522,17.1,76,1,4.52,AO,1722716672
407,prince rupert,54.3161,-130.3201,17.83,78,0,3.09,CA,1722716673
408,puerto san jose,13.9256,-90.8244,29.97,69,69,3.13,GT,1722716675
409,uberherrn,49.2419,6.6984,20.26,53,100,2.33,DE,1722716676
410,kuching,1.55,110.3333,25.58,97,20,1.03,MY,1722716537
411,sosnovo-ozerskoye,52.5249,111.5418,13.55,97,100,3.28,RU,1722716678
412,santana do matos,-5.9575,-36.6556,30.78,34,0,8.07,BR,1722716679
413,lang son,21.8333,106.7333,22.46,96,98,0.88,VN,1722716681
414,khash,28.2211,61.2158,27.61,15,68,1.17,IR,1722716682
415,marsh harbour,26.5412,-77.0636,29.19,76,100,8.78,BS,1722716683
416,sibu,2.3,111.8167,24.17,94,40,1.03,MY,1722716684
417,callao,-12.0667,-77.15,22.62,72,100,5.14,PE,1722716685
418,yaren,-0.5472,166.916,29.22,70,12,6.43,NR,1722716688
419,maitum,6.0392,124.4986,25.54,83,98,1.95,PH,1722716690
420,mahajanga,-15.7167,46.3167,21.01,94,0,0.51,MG,1722716691
421,mount pearl,47.5166,-52.7813,25.74,58,20,5.66,CA,1722716645
422,chul'man,56.8479,124.9104,10.12,89,89,1.53,RU,1722716693
423,el granada,37.5027,-122.4694,29.6,61,20,6.69,US,1722716695
424,hohhot,40.8106,111.6522,18.16,94,40,1.0,CN,1722716696
425,tinajo,29.0788,-13.7081,23.49,78,20,13.89,ES,1722716697
426,piedras blancas,-31.1862,-59.9596,15.27,57,22,6.88,AR,1722716698
427,mount gambier,-37.8333,140.7667,3.63,94,99,2.11,AU,1722716699
428,ghadamis,30.1337,9.5007,36.13,12,5,1.3,LY,1722716700
429,macaiba,-5.8583,-35.3539,26.46,69,40,4.63,BR,1722716702
430,saldanha,-33.0117,17.9442,11.03,84,92,4.48,ZA,1722716703
431,natal,-5.795,-35.2094,26.36,69,20,4.63,BR,1722716704
432,colonel hill,22.7667,-74.2167,28.37,83,20,8.66,BS,1722716706
433,chropyne,49.3564,17.3645,18.54,82,11,0.89,CZ,1722716709
434,revda,56.801,59.9303,12.0,97,53,1.91,RU,1722716710
435,rumuruti,0.267,36.5389,15.59,92,100,3.88,KE,1722716711
436,columbia,34.0007,-81.0348,32.97,76,75,2.57,US,1722715970
437,puerto princesa,9.7392,118.7353,25.78,83,62,0.99,PH,1722716713
438,rudnya,54.947,31.0934,14.13,85,27,2.56,RU,1722716715
439,alotau,-10.3069,150.4462,21.66,94,100,2.2,PG,1722716716
440,port douglas,-16.4833,145.4667,21.12,79,66,6.44,AU,1722716717
441,afaahiti,-17.75,-149.2833,24.93,67,60,4.11,PF,1722716718
442,alo,6.5486,4.2686,24.74,88,98,3.91,NG,1722716719
443,ghat,24.9647,10.1728,33.84,12,0,4.51,LY,1722716720
444,mossel bay,-34.1831,22.146,14.96,45,100,1.9,ZA,1722716721
445,nuuk,64.1835,-51.7216,4.34,87,20,3.6,GL,1722716723
446,alibag,18.6411,72.8792,27.04,87,100,9.16,IN,1722716724
447,pimentel,-6.8367,-79.9342,22.16,64,40,4.12,PE,1722716557
448,panaba,21.2833,-88.2667,32.22,56,97,5.14,MX,1722716726
449,cooma,-36.2333,149.1333,2.69,93,57,0.54,AU,1722716727
450,magadan,59.5667,150.8,12.42,57,4,2.46,RU,1722716545
451,muisne,0.6,-80.0333,24.29,85,100,5.49,EC,1722716730
452,ladario,-19.0047,-57.6017,35.16,26,3,4.12,BR,1722716731
453,yakymivka,46.6897,35.1536,24.04,56,99,2.95,UA,1722716732
454,zuyevka,58.405,51.1335,15.11,94,100,2.18,RU,1722716733
455,chibougamau,49.9168,-74.3659,25.79,38,75,4.63,CA,1722716734
456,arkhara,49.4212,130.0842,18.46,65,100,3.83,RU,1722716735
457,sao joao de pirabas,-0.7747,-47.1772,27.68,72,10,4.41,BR,1722716737
458,vinita,36.6387,-95.1541,34.45,39,2,5.14,US,1722716738
459,lityn,49.3251,28.0809,17.19,98,100,3.58,UA,1722716739
460,banda aceh,5.5577,95.3222,26.78,76,100,4.83,ID,1722716740
461,gunnison,38.7,-107.0673,26.62,15,77,1.1,US,1722716741
462,touros,-5.1989,-35.4608,24.9,72,0,7.62,BR,1722716742
463,los llanos de aridane,28.6585,-17.9182,20.86,83,20,6.69,ES,1722716743
464,san julian,21.0167,-102.1667,23.57,48,100,3.09,MX,1722716746
465,mana,5.6592,-53.7767,27.14,85,73,3.54,GF,1722716747
466,sungai penuh,-2.0833,101.3833,18.11,98,90,1.0,ID,1722716748
467,addiet canna,11.2667,37.4833,14.46,95,100,1.22,ET,1722716749
468,port augusta,-32.5,137.7667,11.14,76,100,0.29,AU,1722716750
469,fisterra,42.9049,-9.2629,22.23,81,0,7.53,ES,1722716752
470,anna regina,7.2644,-58.5077,29.43,68,9,3.31,GY,1722716753
471,rongelap,11.1635,166.8941,28.07,78,20,2.37,MH,1722716754
472,kamaishi,39.2667,141.8833,23.25,90,3,2.04,JP,1722716755
473,east ballina,-28.8667,153.5833,8.78,92,58,3.15,AU,1722716756
474,partenit,44.578,34.3446,23.24,65,5,2.31,UA,1722716757
475,tarawa,1.419,172.984,30.05,74,20,4.63,KI,1722716759
476,berezovyy,51.6667,135.7,11.78,78,7,1.44,RU,1722716760
477,sault ste. marie,46.5168,-84.3333,29.31,43,0,5.14,CA,1722716623
478,djambala,-2.5447,14.7533,25.96,38,13,3.0,CG,1722716762
479,at taj,24.2049,23.2857,32.02,19,3,7.39,LY,1722716764
480,antonio enes,-16.2325,39.9086,21.34,75,33,3.18,MZ,1722716766
481,juan griego,11.0817,-63.9655,26.07,83,54,8.75,VE,1722716767
482,maun,-19.9833,23.4167,19.21,20,5,2.36,BW,1722716768
483,zyrya,40.3661,50.2917,25.05,66,1,3.99,AZ,1722716769
484,taoudenni,22.6783,-3.9836,39.16,22,98,6.0,ML,1722716770
485,ambalavao,-21.8333,46.9333,12.9,77,0,1.37,MG,1722716771
486,kitimat,54.0524,-128.6534,28.71,49,0,0.89,CA,1722716772
487,guaratuba,-25.8828,-48.5747,22.81,87,12,1.42,BR,1722716774
488,belmonte,-15.8631,-38.8828,23.38,81,1,3.59,BR,1722716775
489,pointe aux piments,-20.0628,57.5131,20.31,84,12,5.47,MU,1722716776
490,zaozersk,69.4005,32.4476,8.54,95,48,3.29,RU,1722716777
491,sisimiut,66.9395,-53.6735,8.48,75,19,3.15,GL,1722716778
492,sudak,44.85,34.9667,21.29,62,3,2.65,UA,1722716493
493,robore,-18.3333,-59.75,36.65,19,0,6.1,BO,1722716766
494,motueka,-41.1333,173.0167,1.72,79,23,1.54,NZ,1722716783
495,acajutla,13.5928,-89.8275,28.66,73,95,2.45,SV,1722716784
496,baise city,23.8997,106.6133,24.71,96,91,1.1,CN,1722716785
497,puerto aysen,-45.4,-72.7,5.4,99,100,2.14,CL,1722716786
498,dapa,9.7594,126.0531,27.45,79,100,4.26,PH,1722716788
499,massawa,15.6097,39.45,32.43,66,100,2.03,ER,1722716791
500,carauari,-4.8828,-66.8958,31.03,54,100,0.3,BR,1722716793
501,medeiros neto,-17.3739,-40.2206,22.73,78,29,5.16,BR,1722716795
502,umm kaddadah,13.6017,26.6876,30.33,49,97,1.94,SD,1722716796
503,jiayuguan,39.8167,98.3,25.23,19,61,2.26,CN,1722716797
504,mount carmel,38.4109,-87.7614,32.76,49,0,4.15,US,1722716798
505,ijebu-igbo,6.9798,4.0033,22.75,92,100,1.95,NG,1722716800
506,winchester,51.0651,-1.3187,18.62,67,0,4.12,GB,1722716801
507,dauphin,51.1494,-100.0502,22.08,43,0,6.17,CA,1722716802
508,ivanava,52.1451,25.5365,15.3,89,1,1.65,BY,1722716803
509,nar'yan-mar,67.6713,53.087,9.7,82,87,7.67,RU,1722716756
510,manaure,11.7751,-72.4445,33.91,46,4,5.65,CO,1722716805
511,mount vernon,40.9126,-73.8371,32.13,65,75,7.2,US,1722716807
512,tailai,46.3833,123.4,20.95,94,100,1.53,CN,1722716808
513,puerto gaitan,4.3133,-72.0816,32.08,53,27,1.96,CO,1722716673
514,cockburn town,21.4612,-71.1419,28.28,84,84,8.21,TC,1722716810
515,kargil,34.5667,76.1,14.44,61,9,4.43,IN,1722716812
516,timaru,-44.4,171.25,0.43,79,5,1.78,NZ,1722716814
517,freetown,8.484,-13.2299,25.0,87,100,5.89,SL,1722716753
518,fiche,9.8,38.7333,10.75,90,100,0.9,ET,1722716816
519,conception bay south,47.4999,-52.9981,26.07,64,55,5.67,CA,1722716817
520,guerrero negro,27.9769,-114.0611,27.07,49,55,7.34,MX,1722716818
521,cromwell,41.5951,-72.6454,33.64,60,40,3.09,US,1722716819
522,bluefield,37.2698,-81.2223,27.03,69,25,4.44,US,1722716820
523,puerto deseado,-47.7503,-65.8938,5.02,81,100,6.8,AR,1722716822
524,cruzeiro do sul,-29.5128,-51.9853,29.16,50,28,4.56,BR,1722716823
525,pangody,65.85,74.4859,17.93,90,95,4.37,RU,1722716824
526,tarakan,3.3,117.6333,25.51,84,61,2.45,ID,1722716825
527,saint-philippe,-21.3585,55.7679,18.77,76,6,2.53,RE,1722716826
528,praia da vitoria,38.7333,-27.0667,27.14,65,20,0.47,PT,1722716827
529,oranjemund,-28.55,16.4333,13.83,89,65,6.37,NA,1722716829
530,beeville,28.4008,-97.7483,35.55,49,9,2.06,US,1722716831
531,blankenberge,51.3131,3.1323,19.54,71,99,1.79,BE,1722716832
532,okha,53.5739,142.9478,11.64,73,38,0.22,RU,1722716833
533,nipomo,35.0428,-120.476,28.37,60,0,4.12,US,1722716835
534,thames,-37.1333,175.5333,9.42,86,98,3.38,NZ,1722716837
535,bella vista,36.4295,-94.2316,35.12,41,0,4.63,US,1722716603
536,mil'kovo,55.6078,37.7956,18.52,68,5,2.91,RU,1722716839
537,kenora,49.8167,-94.4337,20.54,73,75,4.12,CA,1722716840
538,charters towers,-20.1,146.2667,10.93,93,0,3.24,AU,1722716841
539,hirara,24.8,125.2833,27.92,94,20,2.06,JP,1722716729
540,nizhnesortymskiy,62.4397,71.7603,18.22,73,97,1.56,RU,1722716843
541,acapulco de juarez,16.8634,-99.8901,29.9,74,75,4.12,MX,1722716648
542,abu jibeha,11.4562,31.2285,24.82,71,100,1.81,SD,1722716846
543,vallenar,-28.5708,-70.7581,18.11,39,100,1.98,CL,1722716713
544,fairview,40.8126,-73.999,32.43,66,0,7.72,US,1722716848
545,diu,20.7141,70.9822,27.2,87,100,8.95,IN,1722716849
546,rosso,16.4986,-15.8153,30.95,56,83,7.43,SN,1722716850
547,dubreka,9.7911,-13.5233,24.04,94,100,2.99,GN,1722716852
548,mokhotlong,-29.2894,29.0675,5.82,38,37,1.66,LS,1722716853
549,malindi,-3.2175,40.1191,24.42,76,14,6.36,KE,1722716854
550,ponta delgada,37.7333,-25.6667,25.4,69,20,4.12,PT,1722716855
551,xai-xai,-25.0519,33.6442,19.13,94,0,2.09,MZ,1722716857
552,betio village,1.358,172.9211,30.02,71,88,6.46,KI,1722716859
553,andol,17.8131,78.0772,23.83,88,100,6.45,IN,1722716860
554,janja,44.6653,19.2478,22.03,38,8,1.88,BA,1722716861
555,skowhegan,44.7651,-69.7192,30.17,55,100,1.43,US,1722716862
556,kanniyakumari,8.0833,77.5667,26.58,80,11,7.6,IN,1722716863
557,barclayville,4.6797,-8.2339,23.89,84,100,3.14,LR,1722716864
558,guiglo,6.5456,-7.4966,21.77,94,52,1.19,CI,1722716866
559,wanning,18.8003,110.3967,26.45,90,65,2.52,CN,1722716867
560,santo nino,6.435,124.6975,23.11,93,100,0.54,PH,1722716868
561,ayorou,14.7308,0.9174,25.99,75,100,4.66,NE,1722716869
562,suva,-18.1416,178.4415,22.71,94,20,1.03,FJ,1722716870
563,jaisalmer,26.9147,70.9181,26.58,88,100,3.64,IN,1722716871
564,luganville,-15.5333,167.1667,23.87,85,100,5.16,VU,1722716873
565,mocajuba,-2.5842,-49.5072,35.1,26,42,1.76,BR,1722716874
566,chabahar,25.2919,60.643,28.61,81,100,6.83,IR,1722716875
567,basco,20.4487,121.9702,29.5,79,21,4.71,PH,1722716876
